,mid,gid
3625,201347,28
3626,201531,28
3627,201706,28
3628,202179,28
3629,202182,28
3630,202220,28
3631,203503,28
3632,203509,28
3633,203803,28
3634,203916,28
3635,204202,28
3636,204553,28
3637,205464,28
3638,205575,28
3639,206260,28
3640,206443,28
3641,206446,28
3642,206450,28
3643,206452,28
3644,206453,28
3645,206455,28
3646,206592,28
3647,206600,28
3648,206697,28
3649,207052,28
3650,207340,28
3651,208210,28
3652,208543,28
3653,210333,28
3654,210911,28
3655,211126,28
3656,211513,28
3657,211866,28
3658,212273,28
3659,212375,28
3660,212996,28
3661,213015,28
3662,213167,28
3663,213360,28
3664,214415,28
3665,214712,28
3666,217075,28
3667,217631,28
3668,217923,28
3669,218801,28
3670,219187,28
3671,219572,28
3672,220585,28
3673,220587,28
3674,220594,28
3675,220724,28
3676,220887,28
3677,221014,28
3678,221059,28
3679,221062,28
3680,221076,28
3681,221536,28
3682,222216,28
3683,222245,28
3684,222303,28
3685,225262,28
3686,227733,28
3687,230832,28
3688,230839,28
3689,231017,28
3690,231047,28
3691,231743,28
3692,232569,28
3693,232574,28
3694,232595,28
3695,232604,28
3696,232606,28
3697,232644,28
3698,232663,28
3699,232678,28
3700,233112,28
3701,233361,28
3702,234227,28
3703,239028,28
3704,239801,28
3705,240106,28
3706,240323,28
3707,240477,28
3708,240874,28
3709,241375,28
3710,241957,28
3711,242163,28
3712,244114,28
3713,244495,28
3714,245592,28
3715,246708,28
3716,246926,28
3717,246942,28
3718,247954,28
3719,248376,28
3720,250049,28
3721,250482,28
3722,250638,28
3723,250781,28
3724,250809,28
3725,250937,28
3726,250946,28
3727,251531,28
3728,251749,28
3729,251777,28
3730,252041,28
3731,252168,28
3732,252220,28
3733,252319,28
3734,252505,28
3735,253278,28
3736,253450,28
3737,254585,28
3738,254672,28
3739,254765,28
3740,255218,28
3741,255242,28
3742,255245,28
3743,255599,28
3744,255602,28
3745,255612,28
3746,256834,28
3747,257501,28
3748,257648,28
3749,257881,28
3750,258437,28
3751,260419,28
3752,261123,28
3753,261132,28
3754,261161,28
3755,261164,28
3756,261166,28
3757,261168,28
3758,261181,28
3759,261183,28
3760,261200,28
3761,261241,28
3762,261242,28
3763,261258,28
3764,261292,28
3765,261293,28
3766,261469,28
3767,261499,28
3768,261502,28
3769,261503,28
3770,262137,28
3771,263341,28
3772,264539,28
3773,265710,28
3774,265895,28
3775,266874,28
3776,269651,28
3777,270774,28
3778,271273,28
3779,272456,28
3780,273845,28
3781,274862,28
3782,275639,28
3783,275663,28
3784,275673,28
3785,276090,28
3786,277718,28
3787,277773,28
3788,278778,28
3789,279740,28
3790,280928,28
3791,281072,28
3792,282156,28
3793,282469,28
3794,283473,28
3795,283571,28
3796,283913,28
3797,284113,28
3798,288299,28
3799,289732,28
3800,290759,28
3801,290864,28
3802,292283,28
3803,293071,28
3804,293243,28
3805,293251,28
3806,293252,28
3807,293253,28
3808,293465,28
3809,294871,28
3810,294993,28
3811,295273,28
3812,297552,28
3813,297747,28
3814,298203,28
3815,298458,28
3816,299041,28
3817,299738,28
3818,299822,28
3819,299824,28
3820,300168,28
3821,303462,28
3822,303481,28
3823,303501,28
3824,303527,28
3825,305111,28
3826,306295,28
3827,306557,28
3828,306750,28
3829,308899,28
3830,310554,28
3831,310570,28
3832,311324,28
3833,311702,28
3834,312729,28
3835,312890,28
3836,313046,28
3837,313466,28
3838,313735,28
3839,314866,28
3840,315509,28
3841,315669,28
3842,316783,28
3843,316860,28
3844,319569,28
3845,320303,28
3846,320747,28
3847,320955,28
3848,321503,28
3849,322160,28
3850,322776,28
3851,325190,28
3852,325701,28
3853,330459,28
3854,331576,28
3855,333024,28
3856,333027,28
3857,333028,28
3858,334138,28
3859,334281,28
3860,334298,28
3861,336269,28
3862,336419,28
3863,336441,28
3864,338421,28
3865,341405,28
3866,342127,28
3867,343059,28
3868,344070,28
3869,345235,28
3870,345829,28
3871,346335,28
3872,347885,28
3873,348595,28
3874,351243,28
3875,351719,28
3876,352612,28
3877,355045,28
3878,355988,28
3879,355996,28
3880,356006,28
3881,356050,28
3882,356139,28
3883,356237,28
3884,356427,28
3885,356568,28
3886,356592,28
3887,356784,28
3888,357711,28
3889,357940,28
3890,358701,28
3891,359879,28
3892,360186,28
3893,360297,28
3894,360411,28
3895,360423,28
3896,360425,28
3897,360816,28
3898,360876,28
3899,365222,28
3900,367195,28
3901,367206,28
3902,368195,28
3903,369538,28
3904,369749,28
3905,370300,28
3906,371163,28
3907,372782,28
3908,372810,28
3909,372986,28
3910,372988,28
3911,372989,28
3912,372990,28
3913,373067,28
3914,373200,28
3915,373571,28
3916,373922,28
3917,374258,28
3918,374993,28
3919,374997,28
3920,376042,28
3921,377447,28
3922,378065,28
3923,378884,28
3924,378885,28
3925,378887,28
3926,378889,28
3927,378892,28
3928,378893,28
3929,378894,28
3930,378896,28
3931,378897,28
3932,378913,28
3933,379149,28
3934,380104,28
3935,380819,28
3936,381902,28
3937,383785,28
3938,384209,28
3939,385958,28
3940,386624,28
3941,387578,28
3942,387747,28
3943,387932,28
3944,388493,28
3945,390998,28
3946,391355,28
3947,392679,28
3948,394495,28
3949,395575,28
3950,395694,28
3951,395881,28
3952,395999,28
3953,396276,28
3954,396450,28
3955,397061,28
3956,397152,28
3957,398018,28
3958,398021,28
3959,399069,28
3960,399084,28
3961,399186,28
3962,399295,28
3963,399300,28
3964,399551,28
3965,399566,28
3966,401081,28
3967,401712,28
3968,401786,28
3969,401788,28
3970,401926,28
3971,402382,28
3972,402493,28
3973,402506,28
3974,402548,28
3975,402702,28
3976,403741,28
3977,404300,28
3978,404334,28
3979,404481,28
3980,405414,28
3981,406429,28
3982,407189,28
3983,407400,28
3984,407530,28
3985,407664,28
3986,410938,28
3987,410992,28
3988,411268,28
3989,411432,28
3990,411603,28
3991,411815,28
3992,411907,28
3993,412305,28
3994,412891,28
3995,413129,28
3996,413197,28
3997,413198,28
3998,413475,28
3999,413658,28
4000,413745,28
4001,414697,28
4002,415214,28
4003,415364,28
4004,415481,28
4005,416066,28
4006,416249,28
4007,417321,28
4008,418032,28
4009,419544,28
4010,420538,28
4011,420644,28
4012,421866,28
4013,422436,28
4014,422539,28
4015,423701,28
4016,423879,28
4017,424778,28
4018,426646,28
4019,426806,28
4020,429532,28
4021,429592,28
4022,429997,28
4023,433243,28
4024,433819,28
4025,433845,28
4026,435176,28
4027,435236,28
4028,435800,28
4029,436792,28
4030,437543,28
4031,438279,28
4032,439048,28
4033,440051,28
4034,440471,28
4035,441300,28
4036,441531,28
4037,442086,28
4038,442116,28
4039,442325,28
4040,442982,28
4041,443211,28
4042,444206,28
4043,445071,28
4044,446142,28
4045,446352,28
4046,446830,28
4047,446858,28
4048,447366,28
4049,448434,28
4050,448968,28
4051,449096,28
4052,449715,28
4053,449726,28
4054,449924,28
4055,449927,28
4056,450440,28
4057,451199,28
4058,451461,28
4059,451469,28
4060,451492,28
4061,451652,28
4062,451653,28
4063,451656,28
4064,451671,28
4065,451672,28
4066,451770,28
4067,451775,28
4068,451804,28
4069,451860,28
4070,451937,28
4071,451949,28
4072,451965,28
4073,452103,28
4074,452551,28
4075,452558,28
4076,452734,28
4077,452738,28
4078,453658,28
4079,453660,28
4080,453662,28
4081,453667,28
4082,453769,28
4083,453774,28
4084,453777,28
4085,453785,28
4086,453789,28
4087,453969,28
4088,455043,28
4089,455231,28
4090,455578,28
4091,455581,28
4092,455650,28
4093,456621,28
4094,456797,28
4095,457332,28
4096,458475,28
4097,458476,28
4098,458827,28
4099,459318,28
4100,459669,28
4101,459816,28
4102,460555,28
4103,460623,28
4104,460648,28
4105,460787,28
4106,461318,28
4107,461365,28
4108,462213,28
4109,462217,28
4110,462218,28
4111,462253,28
4112,462278,28
4113,462437,28
4114,462774,28
4115,462777,28
4116,463044,28
4117,463319,28
4118,464511,28
4119,465941,28
4120,467136,28
4121,467139,28
4122,467464,28
4123,467602,28
4124,467610,28
4125,467619,28
4126,467703,28
4127,467705,28
4128,467707,28
4129,467717,28
4130,468273,28
4131,472529,28
4132,472900,28
4133,473163,28
4134,473770,28
4135,473842,28
4136,473920,28
4137,474125,28
4138,475270,28
4139,476310,28
4140,476819,28
4141,477579,28
4142,478270,28
4143,478273,28
4144,478286,28
4145,478315,28
4146,478319,28
4147,478798,28
4148,478880,28
4149,478887,28
4150,478956,28
4151,478984,28
4152,479272,28
4153,481106,28
4154,481253,28
4155,481299,28
4156,481340,28
4157,481394,28
4158,481464,28
4159,481479,28
4160,481508,28
4161,482049,28
4162,482073,28
4163,482265,28
4164,482271,28
4165,482275,28
4166,482283,28
4167,482637,28
4168,482648,28
4169,483093,28
4170,483412,28
4171,483660,28
4172,483744,28
4173,483745,28
4174,483837,28
4175,484122,28
4176,484997,28
4177,485012,28
4178,485036,28
4179,485065,28
4180,485170,28
4181,485253,28
4182,485262,28
4183,485264,28
4184,485272,28
4185,485430,28
4186,485446,28
4187,485449,28
4188,485825,28
4189,485931,28
4190,486154,28
4191,486610,28
4192,487117,28
4193,488928,28
4194,489091,28
4195,490424,28
4196,490464,28
4197,491239,28
4198,491354,28
4199,492794,28
4200,493203,28
4201,13,35
4202,944,35
4203,1273,35
4204,1499,35
4205,2109,35
4206,2644,35
4207,2645,35
4208,2646,35
4209,2647,35
4210,5174,35
4211,5175,35
4212,6038,35
4213,8393,35
4214,8435,35
4215,8584,35
4216,8697,35
4217,9048,35
4218,9050,35
4219,9404,35
4220,9449,35
4221,9470,35
4222,9471,35
4223,9502,35
4224,9696,35
4225,10034,35
4226,10044,35
4227,10109,35
4228,10204,35
4229,10257,35
4230,10265,35
4231,10451,35
4232,10610,35
4233,10616,35
4234,10618,35
4235,10622,35
4236,10771,35
4237,10951,35
4238,10974,35
4239,11104,35
4240,11143,35
4241,11198,35
4242,11205,35
4243,11230,35
4244,11286,35
4245,11332,35
4246,11537,35
4247,11563,35
4248,11653,35
4249,11770,35
4250,11817,35
4251,11847,35
4252,11891,35
4253,11937,35
4254,11950,35
4255,12207,35
4256,12543,35
4257,12572,35
4258,13099,35
4259,13688,35
4260,14596,35
4261,15724,35
4262,16036,35
4263,16269,35
4264,16407,35
4265,16419,35
4266,17108,35
4267,17457,35
4268,17467,35
4269,17653,35
4270,17811,35
4271,18232,35
4272,18665,35
4273,18670,35
4274,18707,35
4275,18731,35
4276,18763,35
4277,18764,35
4278,18813,35
4279,18855,35
4280,18867,35
4281,19267,35
4282,19274,35
4283,19503,35
4284,20002,35
4285,20585,35
4286,21519,35
4287,21521,35
4288,21522,35
4289,21708,35
4290,21733,35
4291,21835,35
4292,22193,35
4293,22411,35
4294,23019,35
4295,23172,35
4296,23698,35
4297,23981,35
4298,24986,35
4299,25074,35
4300,25124,35
4301,25355,35
4302,25425,35
4303,25539,35
4304,25645,35
4305,25654,35
4306,25661,35
4307,25676,35
4308,26582,35
4309,26929,35
4310,27761,35
4311,28366,35
4312,29014,35
4313,29977,35
4314,30023,35
4315,31027,35
4316,32516,35
4317,32517,35
4318,32524,35
4319,32629,35
4320,33063,35
4321,33338,35
4322,33542,35
4323,33840,35
4324,34658,35
4325,34800,35
4326,35117,35
4327,35138,35
4328,36113,35
4329,36171,35
4330,36222,35
4331,36640,35
4332,37030,35
4333,37032,35
4334,37304,35
4335,37528,35
4336,37702,35
4337,37703,35
4338,37711,35
4339,37844,35
4340,37909,35
4341,38100,35
4342,38143,35
4343,38155,35
4344,38425,35
4345,39277,35
4346,39432,35
4347,39560,35
4348,39693,35
4349,39751,35
4350,39776,35
4351,39857,35
4352,39865,35
4353,39901,35
4354,40005,35
4355,40006,35
4356,40008,35
4357,40207,35
4358,40346,35
4359,40390,35
4360,41161,35
4361,41196,35
4362,41343,35
4363,41364,35
4364,41380,35
4365,41387,35
4366,41490,35
4367,41500,35
4368,41544,35
4369,41546,35
4370,41838,35
4371,41980,35
4372,41993,35
4373,42324,35
4374,42340,35
4375,42380,35
4376,42560,35
4377,43152,35
4378,44424,35
4379,44555,35
4380,44740,35
4381,44748,35
4382,44777,35
4383,44860,35
4384,44861,35
4385,44971,35
4386,45379,35
4387,45383,35
4388,45397,35
4389,45401,35
4390,45408,35
4391,45411,35
4392,45417,35
4393,45418,35
4394,45420,35
4395,45430,35
4396,45432,35
4397,45438,35
4398,45448,35
4399,45452,35
4400,45454,35
4401,45457,35
4402,45460,35
4403,45463,35
4404,45470,35
4405,45473,35
4406,45475,35
4407,45477,35
4408,45478,35
4409,45487,35
4410,45491,35
4411,45497,35
4412,45504,35
4413,45506,35
4414,45509,35
4415,45682,35
4416,45863,35
4417,45889,35
4418,46114,35
4419,46669,35
4420,46791,35
4421,47291,35
4422,47423,35
4423,47428,35
4424,47647,35
4425,47648,35
4426,49260,35
4427,49642,35
4428,49922,35
4429,50256,35
4430,50261,35
4431,50507,35
4432,50693,35
4433,51011,35
4434,51245,35
4435,51306,35
4436,51533,35
4437,51730,35
4438,51731,35
4439,51799,35
4440,52324,35
4441,52384,35
4442,52387,35
4443,52391,35
4444,52730,35
4445,52768,35
4446,52776,35
4447,52947,35
4448,53163,35
4449,53165,35
4450,53168,35
4451,53281,35
4452,53282,35
4453,53658,35
4454,54182,35
4455,54233,35
4456,54324,35
4457,54421,35
4458,54549,35
4459,55156,35
4460,55157,35
4461,55750,35
4462,56031,35
4463,56118,35
4464,56123,35
4465,56124,35
4466,56238,35
4467,56328,35
4468,56540,35
4469,57039,35
4470,57040,35
4471,57063,35
4472,57104,35
4473,57286,35
4474,57661,35
4475,57663,35
4476,57880,35
4477,58255,35
4478,58311,35
4479,58365,35
4480,58368,35
4481,58679,35
4482,59499,35
4483,59843,35
4484,60145,35
4485,60231,35
4486,60280,35
4487,60282,35
4488,60785,35
4489,60802,35
4490,60834,35
4491,61272,35
4492,61619,35
4493,62225,35
4494,62845,35
4495,62960,35
4496,62976,35
4497,63030,35
4498,63031,35
4499,63032,35
4500,63033,35
4501,63416,35
4502,63719,35
4503,63721,35
4504,64300,35
4505,64306,35
4506,64315,35
4507,64348,35
4508,64365,35
4509,64919,35
4510,64995,35
4511,65091,35
4512,65505,35
4513,65649,35
4514,66014,35
4515,66206,35
4516,66657,35
4517,66723,35
4518,66726,35
4519,66727,35
4520,66731,35
4521,66754,35
4522,67003,35
4523,67339,35
4524,67340,35
4525,67342,35
4526,67343,35
4527,67344,35
4528,67345,35
4529,67347,35
4530,67350,35
4531,67791,35
4532,67793,35
4533,68428,35
4534,69482,35
4535,69594,35
4536,69606,35
4537,69727,35
4538,69957,35
4539,70573,35
4540,71518,35
4541,72063,35
4542,72222,35
4543,72435,35
4544,72507,35
4545,73414,35
4546,73417,35
4547,73884,35
4548,74100,35
4549,74262,35
4550,74641,35
4551,74888,35
4552,75181,35
4553,75185,35
4554,75197,35
4555,75465,35
4556,75519,35
4557,75678,35
4558,75697,35
4559,75704,35
4560,75840,35
4561,76257,35
4562,76612,35
4563,77099,35
4564,77132,35
4565,77544,35
4566,77633,35
4567,78027,35
4568,78031,35
4569,78035,35
4570,78149,35
4571,78166,35
4572,79279,35
4573,79321,35
4574,79577,35
4575,80268,35
4576,80485,35
4577,80779,35
4578,81221,35
4579,81709,35
4580,81937,35
4581,83016,35
4582,83048,35
4583,83277,35
4584,84819,35
4585,85014,35
4586,85502,35
4587,85508,35
4588,85590,35
4589,85795,35
4590,85877,35
4591,86425,35
4592,86851,35
4593,88889,35
4594,89749,35
4595,90003,35
4596,90283,35
4597,90772,35
4598,91007,35
4599,91286,35
4600,93412,35
4601,93465,35
4602,93487,35
4603,93502,35
4604,93582,35
4605,96331,35
4606,96466,35
4607,96480,35
4608,96686,35
4609,96989,35
4610,97520,35
4611,97731,35
4612,98164,35
4613,101024,35
4614,101334,35
4615,101335,35
4616,102477,35
4617,104171,35
4618,104313,35
4619,104583,35
4620,104599,35
4621,104606,35
4622,104681,35
4623,104683,35
4624,104686,35
4625,105001,35
4626,105002,35
4627,105680,35
4628,105826,35
4629,106463,35
4630,106465,35
4631,106470,35
4632,106473,35
4633,106517,35
4634,106656,35
4635,106664,35
4636,106714,35
4637,107010,35
4638,107242,35
4639,107374,35
4640,107972,35
4641,108268,35
4642,111084,35
4643,112219,35
4644,112366,35
4645,112434,35
4646,112438,35
4647,112594,35
4648,112649,35
4649,113684,35
4650,115156,35
4651,118212,35
4652,118376,35
4653,118379,35
4654,118381,35
4655,119626,35
4656,119865,35
4657,122611,35
4658,123338,35
4659,123797,35
4660,124065,35
4661,124326,35
4662,125097,35
4663,125386,35
4664,126545,35
4665,127205,35
4666,131148,35
4667,132169,35
4668,132183,35
4669,132279,35
4670,133578,35
4671,135061,35
4672,136943,35
4673,137386,35
4674,138790,35
4675,139497,35
4676,139499,35
4677,140300,35
4678,141337,35
4679,142141,35
4680,142300,35
4681,143217,35
4682,143479,35
4683,146109,35
4684,146116,35
4685,147294,35
4686,147590,35
4687,147839,35
4688,147950,35
4689,148380,35
4690,151240,35
4691,151743,35
4692,151897,35
4693,152041,35
4694,152284,35
4695,152291,35
4696,152298,35
4697,152465,35
4698,153295,35
4699,154304,35
4700,154524,35
4701,154529,35
4702,155508,35
4703,155888,35
4704,157200,35
4705,157202,35
4706,157887,35
4707,160700,35
4708,160722,35
4709,160733,35
4710,160969,35
4711,161295,35
4712,165667,35
4713,168094,35
4714,168763,35
4715,168809,35
4716,170657,35
4717,170805,35
4718,172607,35
4719,172669,35
4720,172698,35
4721,172735,35
4722,172752,35
4723,172782,35
4724,172928,35
4725,172968,35
4726,172969,35
4727,172972,35
4728,173034,35
4729,173038,35
4730,173042,35
4731,173109,35
4732,173123,35
4733,173133,35
4734,174108,35
4735,175961,35
4736,176629,35
4737,177499,35
4738,179940,35
4739,181051,35
4740,181110,35
4741,181735,35
4742,181738,35
4743,181757,35
4744,181874,35
4745,182432,35
4746,183846,35
4747,183983,35
4748,184173,35
4749,184990,35
4750,185309,35
4751,185832,35
4752,186699,35
4753,186703,35
4754,186712,35
4755,186874,35
4756,186926,35
4757,187003,35
4758,187005,35
4759,187014,35
4760,187015,35
4761,187034,35
4762,187040,35
4763,187179,35
4764,187187,35
4765,187386,35
4766,187397,35
4767,187447,35
4768,187470,35
4769,187498,35
4770,187709,35
4771,187739,35
4772,187748,35
4773,187752,35
4774,187760,35
4775,187764,35
4776,187902,35
4777,188183,35
4778,188982,35
4779,190423,35
4780,191324,35
4781,191441,35
4782,191463,35
4783,192199,35
4784,194523,35
4785,195300,35
4786,196854,35
4787,197427,35
4788,197456,35
4789,198075,35
4790,198526,35
4791,198536,35
4792,198548,35
4793,198549,35
4794,199891,35
4795,200038,35
4796,200170,35
4797,201099,35
4798,202220,35
4799,202978,35
4800,203152,35
4801,203598,35
4802,205708,35
4803,206047,35
4804,206260,35
4805,206446,35
4806,206605,35
4807,207052,35
4808,208210,35
4809,210111,35
4810,210498,35
4811,210778,35
4812,211207,35
4813,211425,35
4814,212273,35
4815,212378,35
4816,212992,35
4817,212995,35
4818,213478,35
4819,214415,35
4820,216100,35
4821,217960,35
4822,219188,35
4823,220488,35
4824,220724,35
4825,221314,35
4826,221453,35
4827,221460,35
4828,221461,35
4829,226068,35
4830,227329,35
4831,228769,35
4832,229303,35
4833,230826,35
4834,230832,35
4835,231017,35
4836,231173,35
4837,232574,35
4838,232663,35
4839,233308,35
4840,237708,35
4841,239261,35
4842,243919,35
4843,250513,35
4844,251399,35
4845,252168,35
4846,253278,35
4847,254003,35
4848,254250,35
4849,254526,35
4850,255279,35
4851,255418,35
4852,256082,35
4853,256083,35
4854,256096,35
4855,256807,35
4856,257501,35
4857,258334,35
4858,260342,35
4859,260579,35
4860,263132,35
4861,264579,35
4862,268288,35
4863,268642,35
4864,269520,35
4865,269781,35
4866,270034,35
4867,270724,35
4868,270774,35
4869,271504,35
4870,271564,35
4871,271617,35
4872,273845,35
4873,274236,35
4874,274862,35
4875,275579,35
4876,275625,35
4877,278070,35
4878,278630,35
4879,278778,35
4880,282156,35
4881,283451,35
4882,283571,35
4883,283574,35
4884,283681,35
4885,285043,35
4886,286184,35
4887,286553,35
4888,286967,35
4889,287360,35
4890,287420,35
4891,287703,35
4892,287779,35
4893,287783,35
4894,290281,35
4895,291446,35
4896,291448,35
4897,293183,35
4898,293234,35
4899,293251,35
4900,293252,35
4901,293253,35
4902,293883,35
4903,293887,35
4904,293976,35
4905,293980,35
4906,294006,35
4907,296007,35
4908,297006,35
4909,298200,35
4910,299756,35
4911,299826,35
4912,299828,35
4913,300802,35
4914,300806,35
4915,300980,35
4916,302322,35
4917,303538,35
4918,303540,35
4919,306750,35
4920,308461,35
4921,308899,35
4922,309280,35
4923,312408,35
4924,313046,35
4925,313098,35
4926,313100,35
4927,313452,35
4928,313616,35
4929,314105,35
4930,314281,35
4931,315886,35
4932,316783,35
4933,318635,35
4934,318644,35
4935,319195,35
4936,320132,35
4937,320303,35
4938,320638,35
4939,320668,35
4940,320747,35
4941,320950,35
4942,320955,35
4943,320983,35
4944,320993,35
4945,323430,35
4946,325112,35
4947,326786,35
4948,329984,35
4949,330733,35
4950,333195,35
4951,334138,35
4952,334281,35
4953,334298,35
4954,335777,35
4955,337219,35
4956,338388,35
4957,339148,35
4958,339591,35
4959,340605,35
4960,341405,35
4961,341777,35
4962,343059,35
4963,344057,35
4964,344938,35
4965,345201,35
4966,345235,35
4967,345450,35
4968,345619,35
4969,345674,35
4970,345725,35
4971,345735,35
4972,347879,35
4973,348595,35
4974,350631,35
4975,350853,35
4976,351239,35
4977,351243,35
4978,355381,35
4979,355935,35
4980,356139,35
4981,356224,35
4982,356427,35
4983,356592,35
4984,356784,35
4985,356786,35
4986,357172,35
4987,358304,35
4988,358618,35
4989,358701,35
4990,359490,35
4991,360052,35
4992,360423,35
4993,360425,35
4994,360731,35
4995,361613,35
4996,364323,35
4997,364395,35
4998,364397,35
4999,364408,35
5000,364411,35
5001,364665,35
5002,365358,35
5003,367209,35
5004,367224,35
5005,368320,35
5006,368672,35
5007,369608,35
5008,370582,35
5009,370723,35
5010,372283,35
5011,372461,35
5012,372810,35
5013,372836,35
5014,373581,35
5015,373911,35
5016,374258,35
5017,374385,35
5018,374623,35
5019,374655,35
5020,374835,35
5021,376168,35
5022,376223,35
5023,377007,35
5024,377116,35
5025,377447,35
5026,377517,35
5027,379027,35
5028,379090,35
5029,379252,35
5030,380819,35
5031,380948,35
5032,381002,35
5033,381552,35
5034,381890,35
5035,383785,35
5036,384145,35
5037,384209,35
5038,384689,35
5039,386349,35
5040,386352,35
5041,386685,35
5042,386983,35
5043,387047,35
5044,387057,35
5045,387543,35
5046,387592,35
5047,387756,35
5048,387935,35
5049,387949,35
5050,388496,35
5051,389201,35
5052,389303,35
5053,389343,35
5054,389495,35
5055,390286,35
5056,390998,35
5057,392187,35
5058,392679,35
5059,394495,35
5060,394787,35
5061,396503,35
5062,398192,35
5063,398796,35
5064,399013,35
5065,400604,35
5066,401085,35
5067,401191,35
5068,401195,35
5069,401321,35
5070,401678,35
5071,401711,35
5072,401737,35
5073,401763,35
5074,401794,35
5075,401924,35
5076,401934,35
5077,402063,35
5078,402088,35
5079,402216,35
5080,402218,35
5081,402349,35
5082,402351,35
5083,402353,35
5084,402506,35
5085,402509,35
5086,402620,35
5087,402702,35
5088,402711,35
5089,402842,35
5090,403019,35
5091,403021,35
5092,403164,35
5093,403646,35
5094,403647,35
5095,403652,35
5096,403657,35
5097,403675,35
5098,403678,35
5099,403679,35
5100,403741,35
5101,403786,35
5102,403905,35
5103,403907,35
5104,403934,35
5105,404033,35
5106,404036,35
5107,404037,35
5108,404265,35
5109,404272,35
5110,404274,35
5111,404297,35
5112,404298,35
5113,404299,35
5114,404300,35
5115,404304,35
5116,404359,35
5117,404371,35
5118,404380,35
5119,404405,35
5120,404481,35
5121,404526,35
5122,404900,35
5123,405610,35
5124,405647,35
5125,406113,35
5126,406250,35
5127,407039,35
5128,407189,35
5129,407317,35
5130,407404,35
5131,407410,35
5132,407458,35
5133,407462,35
5134,407516,35
5135,407526,35
5136,407530,35
5137,407637,35
5138,407663,35
5139,407781,35
5140,407793,35
5141,407795,35
5142,408127,35
5143,409160,35
5144,409289,35
5145,410578,35
5146,410894,35
5147,410897,35
5148,410979,35
5149,410992,35
5150,411005,35
5151,411222,35
5152,411694,35
5153,411817,35
5154,411907,35
5155,412058,35
5156,412180,35
5157,412289,35
5158,412303,35
5159,412305,35
5160,412405,35
5161,413129,35
5162,413177,35
5163,413197,35
5164,413269,35
5165,414517,35
5166,414688,35
5167,414697,35
5168,414752,35
5169,415364,35
5170,417321,35
5171,417386,35
5172,419544,35
5173,420635,35
5174,421812,35
5175,422374,35
5176,422531,35
5177,422785,35
5178,423526,35
5179,424254,35
5180,426550,35
5181,427247,35
5182,427288,35
5183,427456,35
5184,427883,35
5185,427963,35
5186,428246,35
5187,428387,35
5188,428865,35
5189,431579,35
5190,432531,35
5191,433172,35
5192,434544,35
5193,434942,35
5194,435064,35
5195,435305,35
5196,435656,35
5197,436776,35
5198,437037,35
5199,437255,35
5200,437562,35
5201,437896,35
5202,437897,35
5203,438052,35
5204,438081,35
5205,438151,35
5206,438277,35
5207,439063,35
5208,439130,35
5209,439131,35
5210,440146,35
5211,440216,35
5212,440375,35
5213,440678,35
5214,441391,35
5215,442095,35
5216,444191,35
5217,444206,35
5218,446830,35
5219,447242,35
5220,447357,35
5221,447729,35
5222,447753,35
5223,447811,35
5224,447954,35
5225,449329,35
5226,449494,35
5227,449495,35
5228,449505,35
5229,449525,35
5230,449681,35
5231,449707,35
5232,449718,35
5233,450440,35
5234,450445,35
5235,450544,35
5236,450547,35
5237,450838,35
5238,450844,35
5239,450848,35
5240,450854,35
5241,451050,35
5242,451122,35
5243,451199,35
5244,451461,35
5245,451472,35
5246,451476,35
5247,451487,35
5248,451489,35
5249,451495,35
5250,451503,35
5251,451660,35
5252,451776,35
5253,451778,35
5254,451944,35
5255,451948,35
5256,452734,35
5257,452738,35
5258,452742,35
5259,454016,35
5260,456786,35
5261,456797,35
5262,456798,35
5263,458018,35
5264,458119,35
5265,459153,35
5266,460623,35
5267,460648,35
5268,460747,35
5269,461318,35
5270,461322,35
5271,461324,35
5272,461349,35
5273,461760,35
5274,462773,35
5275,463026,35
5276,463043,35
5277,464642,35
5278,464846,35
5279,465937,35
5280,465938,35
5281,466438,35
5282,466924,35
5283,467139,35
5284,467610,35
5285,468008,35
5286,468802,35
5287,471537,35
5288,471843,35
5289,472529,35
5290,472603,35
5291,473920,35
5292,474125,35
5293,474442,35
5294,474703,35
5295,475270,35
5296,475330,35
5297,476632,35
5298,476885,35
5299,477932,35
5300,478219,35
5301,478290,35
5302,478984,35
5303,479733,35
5304,481253,35
5305,482257,35
5306,483091,35
5307,483469,35
5308,483837,35
5309,484375,35
5310,484997,35
5311,485130,35
5312,485342,35
5313,486963,35
5314,488932,35
5315,489376,35
5316,491322,35
5317,491937,35
5318,79,36
5319,746,36
5320,1436,36
5321,1439,36
5322,1904,36
5323,1934,36
5324,10387,36
5325,10852,36
5326,12246,36
5327,14044,36
5328,14392,36
5329,14449,36
5330,14538,36
5331,14756,36
5332,14808,36
5333,15384,36
5334,18667,36
5335,18852,36
5336,21345,36
5337,21537,36
5338,28039,36
5339,29346,36
5340,29584,36
5341,30596,36
5342,30600,36
5343,31185,36
5344,31642,36
5345,34182,36
5346,34561,36
5347,37472,36
5348,44092,36
5349,44249,36
5350,44837,36
5351,44865,36
5352,47854,36
5353,50319,36
5354,55741,36
5355,57395,36
5356,57624,36
5357,58882,36
5358,62977,36
5359,68894,36
5360,69046,36
5361,76349,36
5362,76758,36
5363,96466,36
5364,105001,36
5365,107911,36
5366,107912,36
5367,121878,36
5368,122973,36
5369,134770,36
5370,136701,36
5371,139319,36
5372,150234,36
5373,156643,36
