DRAW,LOST,WIN,conpetition,fid,gname,gscore,gstanding,handline,hname,hscore,hstanding,stime,team_a_since_Statistics,team_a_since_all_score,team_a_since_guest_score,team_a_since_host_score,team_b_since_Statistics,team_b_since_all_score,team_b_since_guest_score,team_b_since_host_score,water1,water_2,winner
3.25,3.4,2.0,EC,148306,查尔顿,0.0,18,平手/半球,曼彻斯特城,0.0,13,2007-04-07 00:15,"['30', '10', '6', '14', '23', '34', '-11', '13', '34%']",34%,34%,34%,"['31', '8', '6', '17', '29', '49', '-20', '18', '26%']",26%,7%,44%,0.8,1.05,平
3.4,5.0,1.65,EC,148305,富勒姆,1.0,15,半球/一球,埃弗顿,4.0,7,2007-04-07 02:30,"['31', '12', '11', '8', '39', '27', '12', '7', '39%']",39%,25%,54%,"['31', '7', '14', '10', '32', '45', '-13', '15', '23%']",23%,7%,38%,1.02,0.83,埃弗顿
4.0,7.8,1.38,EC,148304,托特纳姆热刺,0.0,6,一球,切尔西,1.0,2,2007-04-07 19:45,"['31', '22', '6', '3', '55', '19', '36', '2', '71%']",71%,69%,74%,"['31', '14', '6', '11', '44', '44', '0', '6', '46%']",46%,20%,69%,0.8,1.05,切尔西
4.2,7.2,1.38,EC,148302,西汉姆联,1.0,19,一球/球半,阿森纳,0.0,4,2007-04-07 22:00,"['30', '16', '7', '7', '52', '28', '24', '4', '54%']",54%,44%,65%,"['31', '7', '5', '19', '25', '51', '-26', '19', '23%']",23%,7%,38%,1.02,0.83,西汉姆联
3.2,3.45,2.0,EC,148303,阿斯顿维拉,2.0,14,平手/半球,布莱克本,1.0,10,2007-04-07 22:00,"['31', '12', '4', '15', '37', '45', '-8', '10', '39%']",39%,32%,47%,"['31', '7', '14', '10', '30', '36', '-6', '14', '23%']",23%,7%,38%,0.8,1.05,阿斯顿维拉
3.5,5.2,1.6,EC,148307,沃特福德,1.0,20,半球/一球,米德尔斯堡,4.0,12,2007-04-07 22:00,"['31', '9', '9', '13', '32', '38', '-6', '12', '30%']",30%,7%,54%,"['31', '3', '11', '17', '19', '47', '-28', '20', '10%']",10%,7%,13%,0.95,0.9,米德尔斯堡
3.25,1.9,3.75,EC,148309,利物浦,2.0,3,受半球,雷丁,1.0,8,2007-04-07 22:00,"['31', '13', '5', '13', '43', '39', '4', '8', '42%']",42%,25%,60%,"['31', '17', '6', '8', '48', '21', '27', '3', '55%']",55%,34%,75%,0.9,0.95,利物浦
3.25,2.85,2.25,EC,148310,纽卡斯尔联,2.0,11,平手/半球,谢菲尔德联,1.0,17,2007-04-07 22:00,"['31', '8', '7', '16', '25', '45', '-20', '17', '26%']",26%,19%,34%,"['31', '10', '7', '14', '34', '40', '-6', '11', '33%']",33%,20%,44%,1.07,0.78,纽卡斯尔联
3.2,2.55,2.5,EC,148311,博尔顿,3.0,5,平手,维冈竞技,1.0,16,2007-04-07 22:00,"['31', '9', '6', '16', '30', '45', '-15', '16', '30%']",30%,25%,34%,"['31', '15', '5', '11', '36', '38', '-2', '5', '49%']",49%,40%,57%,0.83,1.02,博尔顿
3.6,1.5,6.4,EC,148308,曼彻斯特联,1.0,1,受一球,朴茨茅斯,2.0,9,2007-04-08 00:15,"['31', '11', '10', '10', '37', '32', '5', '9', '36%']",36%,19%,54%,"['31', '25', '3', '3', '74', '21', '53', '1', '81%']",81%,74%,88%,0.83,1.02,朴茨茅斯
3.2,3.2,2.1,EC,148296,阿森纳,1.0,3,平手/半球,利物浦,4.0,4,2007-03-31 19:45,"['30', '16', '6', '8', '44', '20', '24', '4', '54%']",54%,34%,74%,"['29', '16', '7', '6', '51', '24', '27', '3', '56%']",56%,47%,65%,0.95,0.9,利物浦
3.5,5.2,1.6,EC,148293,谢菲尔德联,0.0,17,半球/一球,博尔顿,1.0,5,2007-03-31 22:00,"['30', '14', '5', '11', '35', '38', '-3', '5', '47%']",47%,40%,54%,"['30', '8', '7', '15', '25', '44', '-19', '17', '27%']",27%,20%,34%,0.8,1.05,博尔顿
3.2,3.2,2.1,EC,148294,维冈竞技,0.0,16,平手/半球,查尔顿,1.0,18,2007-03-31 22:00,"['30', '7', '6', '17', '28', '49', '-21', '18', '24%']",24%,7%,40%,"['30', '9', '6', '15', '30', '44', '-14', '16', '30%']",30%,27%,34%,0.88,0.97,查尔顿
3.15,2.95,2.25,EC,148295,朴茨茅斯,1.0,9,平手/半球,富勒姆,1.0,14,2007-03-31 22:00,"['30', '7', '13', '10', '31', '44', '-13', '14', '24%']",24%,7%,40%,"['30', '11', '9', '10', '36', '31', '5', '9', '37%']",37%,20%,54%,1.05,0.8,平
4.5,9.0,1.3,EC,148297,布莱克本,1.0,10,一球/球半,曼彻斯特联,4.0,1,2007-03-31 22:00,"['30', '24', '3', '3', '70', '20', '50', '1', '80%']",80%,74%,87%,"['30', '12', '4', '14', '36', '41', '-5', '10', '40%']",40%,34%,47%,0.9,0.95,曼彻斯特联
3.25,3.75,1.9,EC,148298,曼彻斯特城,1.0,15,半球,纽卡斯尔联,0.0,11,2007-03-31 22:00,"['30', '10', '7', '13', '34', '39', '-5', '11', '34%']",34%,20%,47%,"['29', '9', '6', '14', '22', '34', '-12', '15', '32%']",32%,29%,34%,1.03,0.82,曼彻斯特城
3.3,3.1,2.1,EC,148301,米德尔斯堡,0.0,12,平手/半球,西汉姆联,2.0,19,2007-03-31 22:00,"['30', '6', '5', '19', '23', '51', '-28', '19', '20%']",20%,7%,34%,"['30', '9', '9', '12', '32', '36', '-4', '12', '30%']",30%,7%,54%,0.9,0.95,西汉姆联
4.5,1.28,10.0,EC,148300,切尔西,1.0,2,受一球/球半,沃特福德,0.0,20,2007-04-01 00:15,"['30', '3', '11', '16', '19', '46', '-27', '20', '10%']",10%,7%,14%,"['30', '21', '6', '3', '54', '19', '35', '2', '70%']",70%,67%,74%,1.05,0.8,切尔西
3.3,4.55,1.73,EC,148299,雷丁,0.0,8,半球,托特纳姆热刺,1.0,7,2007-04-01 23:00,"['30', '13', '6', '11', '43', '44', '-1', '7', '44%']",44%,20%,67%,"['30', '13', '5', '12', '43', '38', '5', '8', '44%']",44%,27%,60%,0.8,1.05,托特纳姆热刺
3.1,2.9,2.3,EC,148292,埃弗顿,1.0,7,平手/半球,阿斯顿维拉,1.0,15,2007-04-03 03:00,"['30', '7', '13', '10', '29', '35', '-6', '15', '24%']",24%,7%,40%,"['30', '12', '10', '8', '38', '26', '12', '7', '40%']",40%,27%,54%,1.05,0.8,平
4.5,9.0,1.3,EC,148287,博尔顿,1.0,5,球半,曼彻斯特联,4.0,1,2007-03-17 20:45,"['29', '23', '3', '3', '66', '19', '47', '1', '80%']",80%,74%,86%,"['29', '14', '5', '10', '34', '34', '0', '5', '49%']",49%,43%,54%,1.05,0.8,曼彻斯特联
6.0,15.0,1.15,EC,148285,谢菲尔德联,0.0,16,球半/两球,切尔西,3.0,2,2007-03-17 23:00,"['29', '20', '6', '3', '51', '19', '32', '2', '69%']",69%,67%,72%,"['29', '8', '7', '14', '25', '41', '-16', '16', '28%']",28%,22%,34%,0.9,0.95,切尔西
3.2,3.8,1.9,EC,148288,曼彻斯特城,2.0,17,半球,米德尔斯堡,0.0,12,2007-03-17 23:00,"['29', '9', '9', '11', '32', '34', '-2', '12', '32%']",32%,7%,58%,"['28', '8', '6', '14', '20', '34', '-14', '17', '29%']",29%,24%,34%,1.0,0.85,曼彻斯特城
3.2,3.6,1.95,EC,148289,朴茨茅斯,0.0,9,半球,雷丁,0.0,7,2007-03-17 23:00,"['29', '13', '4', '12', '43', '38', '5', '7', '45%']",45%,27%,65%,"['29', '11', '8', '10', '36', '31', '5', '9', '38%']",38%,22%,54%,1.05,0.8,平
4.0,7.2,1.4,EC,148290,沃特福德,1.0,19,一球/球半,托特纳姆热刺,3.0,8,2007-03-17 23:00,"['29', '12', '6', '11', '40', '43', '-3', '8', '42%']",42%,20%,65%,"['29', '3', '11', '15', '18', '43', '-25', '19', '11%']",11%,8%,14%,1.05,0.8,托特纳姆热刺
3.2,3.2,2.1,EC,148291,富勒姆,0.0,14,平手/半球,维冈竞技,0.0,15,2007-03-17 23:00,"['29', '9', '5', '15', '30', '44', '-14', '15', '32%']",32%,27%,36%,"['29', '7', '12', '10', '31', '44', '-13', '14', '25%']",25%,8%,40%,0.85,1.0,平
3.5,4.75,1.65,EC,148283,西汉姆联,2.0,20,半球/一球,布莱克本,1.0,10,2007-03-18 01:15,"['29', '12', '4', '13', '35', '39', '-4', '10', '42%']",42%,34%,50%,"['29', '5', '5', '19', '21', '50', '-29', '20', '18%']",18%,0%,34%,0.97,0.88,西汉姆联
3.25,2.78,2.3,EC,148284,纽卡斯尔联,0.0,11,平手,查尔顿,2.0,18,2007-03-18 21:30,"['29', '6', '6', '17', '26', '49', '-23', '18', '21%']",21%,7%,36%,"['29', '10', '7', '12', '34', '37', '-3', '11', '35%']",35%,22%,47%,0.75,1.1,查尔顿
3.25,1.9,3.7,EC,148282,利物浦,0.0,4,受半球,阿斯顿维拉,0.0,14,2007-03-18 21:35,"['29', '7', '12', '10', '29', '35', '-6', '14', '25%']",25%,7%,43%,"['29', '16', '5', '8', '44', '20', '24', '4', '56%']",56%,36%,74%,0.85,1.0,平
3.2,2.15,3.08,EC,148286,阿森纳,0.0,3,受平手/半球,埃弗顿,1.0,8,2007-03-18 23:59,"['29', '11', '10', '8', '37', '26', '11', '8', '38%']",38%,27%,50%,"['28', '16', '7', '5', '51', '23', '28', '3', '58%']",58%,50%,65%,0.95,0.9,埃弗顿
3.1,2.58,2.55,EC,148275,曼彻斯特联,1.0,1,平手,利物浦,0.0,3,2007-03-03 20:45,"['28', '16', '5', '7', '44', '19', '25', '3', '58%']",58%,36%,79%,"['28', '22', '3', '3', '65', '19', '46', '1', '79%']",79%,72%,86%,0.9,0.95,曼彻斯特联
4.0,7.2,1.4,EC,148272,雷丁,1.0,6,一球,阿森纳,2.0,4,2007-03-03 23:00,"['26', '14', '7', '5', '48', '22', '26', '4', '54%']",54%,47%,62%,"['28', '13', '4', '11', '42', '36', '6', '6', '47%']",47%,29%,65%,0.85,1.0,阿森纳
3.2,2.9,2.25,EC,148274,阿斯顿维拉,1.0,13,平手/半球,富勒姆,1.0,14,2007-03-03 23:00,"['28', '7', '11', '10', '30', '43', '-13', '14', '25%']",25%,8%,43%,"['27', '7', '11', '9', '28', '33', '-5', '13', '26%']",26%,8%,47%,1.05,0.8,平
3.2,3.5,1.98,EC,148276,维冈竞技,1.0,17,平手/半球,曼彻斯特城,0.0,15,2007-03-03 23:00,"['26', '8', '6', '12', '20', '32', '-12', '15', '31%']",31%,24%,39%,"['28', '8', '5', '15', '29', '44', '-15', '17', '29%']",29%,22%,36%,0.8,1.05,维冈竞技
3.2,3.45,2.0,EC,148277,米德尔斯堡,0.0,12,半球,纽卡斯尔联,0.0,11,2007-03-03 23:00,"['28', '10', '6', '12', '34', '37', '-3', '11', '36%']",36%,22%,50%,"['28', '9', '8', '11', '32', '34', '-2', '12', '33%']",33%,8%,58%,1.05,0.8,平
3.15,2.55,2.55,EC,148279,埃弗顿,1.0,7,平手,谢菲尔德联,1.0,16,2007-03-03 23:00,"['28', '8', '6', '14', '24', '40', '-16', '16', '29%']",29%,22%,36%,"['28', '11', '9', '8', '36', '25', '11', '7', '40%']",40%,29%,50%,0.93,0.92,平
3.15,2.7,2.4,EC,148280,查尔顿,2.0,18,平手,沃特福德,2.0,20,2007-03-03 23:00,"['28', '3', '10', '15', '16', '41', '-25', '20', '11%']",11%,8%,15%,"['28', '6', '5', '17', '24', '47', '-23', '18', '22%']",22%,8%,36%,0.85,1.0,平
3.6,1.53,5.8,EC,148278,切尔西,2.0,2,受半球/一球,朴茨茅斯,0.0,8,2007-03-04 01:15,"['28', '11', '8', '9', '36', '29', '7', '8', '40%']",40%,22%,58%,"['27', '18', '6', '3', '48', '19', '29', '2', '67%']",67%,62%,72%,1.0,0.9,切尔西
3.2,3.45,2.0,EC,148273,布莱克本,2.0,11,平手/半球,博尔顿,1.0,5,2007-03-04 21:35,"['28', '14', '5', '9', '33', '32', '1', '5', '50%']",50%,43%,58%,"['28', '11', '4', '13', '33', '38', '-5', '11', '40%']",40%,29%,50%,0.8,1.05,布莱克本
3.2,2.2,3.0,EC,148281,托特纳姆热刺,4.0,9,受平手/半球,西汉姆联,3.0,20,2007-03-04 23:59,"['28', '5', '5', '18', '18', '46', '-28', '20', '18%']",18%,0%,36%,"['28', '11', '6', '11', '36', '40', '-4', '9', '40%']",40%,15%,65%,0.85,1.0,托特纳姆热刺
3.7,1.45,7.0,EC,148265,曼彻斯特联,2.0,1,受一球,富勒姆,1.0,14,2007-02-24 20:45,"['27', '7', '11', '9', '29', '41', '-12', '14', '26%']",26%,8%,47%,"['27', '21', '3', '3', '63', '18', '45', '1', '78%']",78%,70%,86%,0.97,0.88,曼彻斯特联
3.2,2.8,2.3,EC,148264,西汉姆联,0.0,18,平手/半球,查尔顿,4.0,19,2007-02-24 23:00,"['27', '5', '5', '17', '20', '47', '-27', '19', '19%']",19%,8%,31%,"['27', '5', '5', '17', '18', '42', '-24', '18', '19%']",19%,0%,36%,1.05,0.8,查尔顿
4.5,10.0,1.28,EC,148266,谢菲尔德联,0.0,15,球半,利物浦,4.0,3,2007-02-24 23:00,"['27', '15', '5', '7', '40', '19', '21', '3', '56%']",56%,36%,77%,"['27', '8', '6', '13', '24', '36', '-12', '15', '30%']",30%,24%,36%,1.0,0.85,利物浦
3.2,2.9,2.25,EC,148268,雷丁,1.0,6,平手/半球,米德尔斯堡,2.0,12,2007-02-24 23:00,"['27', '8', '8', '11', '30', '33', '-3', '12', '30%']",30%,8%,54%,"['27', '13', '4', '10', '41', '34', '7', '6', '49%']",49%,31%,65%,0.98,0.87,米德尔斯堡
3.2,2.25,2.9,EC,148270,埃弗顿,3.0,8,受平手/半球,沃特福德,0.0,20,2007-02-25 01:15,"['27', '3', '10', '14', '16', '38', '-22', '20', '12%']",12%,8%,16%,"['27', '10', '9', '8', '33', '25', '8', '8', '38%']",38%,24%,50%,0.87,0.98,埃弗顿
3.2,2.62,2.45,EC,148271,纽卡斯尔联,0.0,9,平手,维冈竞技,1.0,17,2007-02-25 21:00,"['27', '7', '5', '15', '28', '44', '-16', '17', '26%']",26%,22%,31%,"['27', '10', '6', '11', '34', '36', '-2', '9', '38%']",38%,24%,50%,0.85,1.0,维冈竞技
3.15,3.05,2.18,EC,148263,朴茨茅斯,0.0,7,平手/半球,布莱克本,3.0,12,2007-02-25 23:00,"['27', '10', '4', '13', '30', '38', '-8', '12', '38%']",38%,29%,47%,"['27', '11', '8', '8', '36', '26', '10', '7', '41%']",41%,24%,58%,1.05,0.8,布莱克本
3.2,3.2,2.1,EC,148269,博尔顿,1.0,5,平手/半球,托特纳姆热刺,4.0,10,2007-02-25 23:00,"['27', '10', '6', '11', '32', '39', '-7', '10', '38%']",38%,15%,62%,"['27', '14', '5', '8', '32', '28', '4', '5', '52%']",52%,47%,58%,0.9,0.95,托特纳姆热刺
3.3,1.98,3.4,EC,148262,阿森纳,1.0,4,受半球,阿斯顿维拉,0.0,13,2007-03-15 03:45,"['28', '7', '12', '9', '29', '34', '-5', '13', '25%']",25%,7%,47%,"['27', '15', '7', '5', '50', '23', '27', '4', '56%']",56%,47%,65%,0.8,1.05,阿森纳
3.75,1.45,6.8,EC,148267,切尔西,1.0,2,受一球,曼彻斯特城,0.0,17,2007-03-15 04:00,"['27', '8', '6', '13', '20', '33', '-13', '17', '30%']",30%,24%,36%,"['28', '19', '6', '3', '50', '19', '31', '2', '68%']",68%,65%,72%,0.9,0.95,切尔西
3.2,3.45,2.0,EC,148259,阿斯顿维拉,0.0,13,平手/半球,雷丁,2.0,6,2007-02-10 20:45,"['26', '12', '4', '10', '39', '34', '5', '6', '47%']",47%,31%,62%,"['26', '7', '11', '8', '28', '31', '-3', '13', '27%']",27%,8%,47%,0.83,1.02,雷丁
5.0,11.0,1.23,EC,148254,米德尔斯堡,0.0,12,球半,切尔西,3.0,2,2007-02-10 23:00,"['26', '17', '6', '3', '45', '19', '26', '2', '66%']",66%,62%,70%,"['26', '8', '8', '10', '30', '30', '0', '12', '31%']",31%,8%,54%,0.95,0.9,切尔西
3.2,3.2,2.1,EC,148255,布莱克本,0.0,9,平手/半球,埃弗顿,1.0,8,2007-02-10 23:00,"['25', '9', '9', '7', '31', '23', '8', '8', '36%']",36%,24%,50%,"['26', '10', '4', '12', '30', '37', '-7', '9', '39%']",39%,31%,47%,0.92,0.93,埃弗顿
6.0,15.0,1.15,EC,148256,查尔顿,0.0,19,两球,曼彻斯特联,2.0,1,2007-02-10 23:00,"['26', '20', '3', '3', '61', '18', '43', '1', '77%']",77%,70%,85%,"['26', '5', '5', '16', '20', '45', '-25', '19', '20%']",20%,8%,31%,0.9,0.95,曼彻斯特联
3.2,1.9,3.8,EC,148257,利物浦,1.0,3,受半球,纽卡斯尔联,2.0,10,2007-02-10 23:00,"['26', '9', '6', '11', '32', '35', '-3', '10', '35%']",35%,24%,47%,"['26', '15', '5', '6', '39', '17', '22', '3', '58%']",58%,39%,77%,0.85,1.0,纽卡斯尔联
3.15,2.5,2.6,EC,148260,托特纳姆热刺,1.0,11,平手,谢菲尔德联,2.0,16,2007-02-10 23:00,"['26', '7', '6', '13', '22', '35', '-13', '16', '27%']",27%,24%,31%,"['25', '9', '6', '10', '29', '36', '-7', '11', '36%']",36%,9%,62%,1.1,0.75,谢菲尔德联
3.3,4.1,1.8,EC,148261,沃特福德,1.0,20,半球,西汉姆联,0.0,18,2007-02-10 23:00,"['26', '5', '5', '16', '18', '41', '-23', '18', '20%']",20%,0%,39%,"['25', '2', '9', '14', '14', '37', '-23', '20', '8%']",8%,0%,17%,0.8,1.05,沃特福德
3.2,3.8,1.9,EC,148258,曼彻斯特城,1.0,15,半球,朴茨茅斯,2.0,8,2007-02-11 01:15,"['26', '10', '8', '8', '34', '25', '9', '8', '39%']",39%,24%,54%,"['25', '8', '6', '11', '19', '30', '-11', '15', '32%']",32%,25%,39%,1.0,0.85,朴茨茅斯
3.25,3.5,1.68,EC,148253,富勒姆,1.0,14,半球/一球,博尔顿,2.0,5,2007-02-11 21:30,"['26', '13', '5', '8', '30', '27', '3', '5', '50%']",50%,47%,54%,"['26', '7', '11', '8', '28', '39', '-11', '14', '27%']",27%,8%,47%,0.97,0.88,博尔顿
5.2,13.0,1.2,EC,148252,维冈竞技,1.0,17,球半/两球,阿森纳,2.0,4,2007-02-11 23:59,"['25', '13', '7', '5', '46', '21', '25', '4', '52%']",52%,47%,59%,"['25', '7', '4', '14', '26', '41', '-15', '17', '28%']",28%,25%,31%,1.05,0.8,阿森纳
3.5,5.8,1.55,EC,148246,埃弗顿,0.0,8,半球/一球,利物浦,0.0,3,2007-02-03 20:45,"['25', '15', '4', '6', '39', '17', '22', '3', '60%']",60%,39%,84%,"['24', '9', '8', '7', '31', '23', '8', '8', '38%']",38%,25%,50%,0.75,1.1,平
3.2,4.25,1.8,EC,148242,西汉姆联,0.0,18,半球,阿斯顿维拉,1.0,14,2007-02-03 23:00,"['25', '6', '11', '8', '27', '31', '-4', '14', '24%']",24%,8%,42%,"['25', '5', '5', '15', '18', '40', '-22', '18', '20%']",20%,0%,39%,0.9,0.95,阿斯顿维拉
3.35,4.8,1.68,EC,148243,谢菲尔德联,1.0,16,半球/一球,布莱克本,2.0,12,2007-02-03 23:00,"['25', '9', '4', '12', '28', '36', '-8', '12', '36%']",36%,31%,42%,"['25', '7', '6', '12', '21', '33', '-12', '16', '28%']",28%,25%,31%,1.0,0.85,布莱克本
4.3,1.35,7.8,EC,148244,切尔西,1.0,2,受一球/球半,查尔顿,0.0,19,2007-02-03 23:00,"['25', '5', '5', '15', '20', '44', '-24', '19', '20%']",20%,8%,34%,"['25', '16', '6', '3', '44', '19', '25', '2', '64%']",64%,59%,70%,0.85,1.0,切尔西
3.2,2.9,2.25,EC,148245,纽卡斯尔联,1.0,9,平手/半球,富勒姆,2.0,15,2007-02-03 23:00,"['25', '6', '11', '8', '26', '38', '-12', '15', '24%']",24%,8%,42%,"['25', '9', '6', '10', '31', '33', '-2', '9', '36%']",36%,25%,47%,1.05,0.8,富勒姆
3.2,3.08,2.15,EC,148247,雷丁,2.0,7,平手/半球,曼彻斯特城,0.0,13,2007-02-03 23:00,"['24', '8', '6', '10', '19', '28', '-9', '13', '34%']",34%,25%,42%,"['25', '11', '4', '10', '37', '34', '3', '7', '44%']",44%,25%,62%,0.95,0.9,雷丁
3.25,2.05,3.25,EC,148250,博尔顿,1.0,5,受平手/半球,沃特福德,0.0,20,2007-02-03 23:00,"['24', '2', '9', '13', '14', '36', '-22', '20', '9%']",9%,0%,19%,"['25', '12', '5', '8', '29', '27', '2', '5', '48%']",48%,42%,54%,1.02,0.83,博尔顿
3.2,2.5,2.55,EC,148251,朴茨茅斯,0.0,6,平手,维冈竞技,1.0,17,2007-02-03 23:00,"['24', '6', '4', '14', '25', '41', '-16', '17', '25%']",25%,25%,25%,"['25', '10', '8', '7', '34', '24', '10', '6', '40%']",40%,25%,54%,0.95,0.9,维冈竞技
3.4,1.75,4.2,EC,148248,阿森纳,1.0,4,受半球,米德尔斯堡,1.0,14,2007-02-04 01:15,"['25', '8', '7', '10', '29', '29', '0', '14', '32%']",32%,8%,59%,"['24', '13', '6', '5', '45', '20', '25', '4', '55%']",55%,50%,59%,1.05,0.8,平
3.3,1.72,4.6,EC,148249,曼彻斯特联,4.0,1,受半球/一球,托特纳姆热刺,0.0,11,2007-02-04 23:59,"['24', '9', '6', '9', '29', '32', '-3', '11', '38%']",38%,9%,67%,"['25', '19', '3', '3', '57', '18', '39', '1', '76%']",76%,67%,85%,0.8,1.05,曼彻斯特联
3.3,3.9,1.8,EC,148234,米德尔斯堡,0.0,11,半球,朴茨茅斯,0.0,6,2007-01-31 03:45,"['24', '10', '7', '7', '34', '24', '10', '6', '42%']",42%,25%,59%,"['24', '8', '6', '10', '29', '29', '0', '11', '34%']",34%,9%,59%,1.0,0.85,平
3.2,2.8,2.3,EC,148236,富勒姆,0.0,15,平手/半球,谢菲尔德联,2.0,16,2007-01-31 03:45,"['24', '6', '6', '12', '19', '33', '-14', '16', '25%']",25%,25%,25%,"['24', '6', '11', '7', '26', '36', '-10', '15', '25%']",25%,9%,42%,1.05,0.8,谢菲尔德联
3.5,1.58,5.0,EC,148241,利物浦,2.0,3,受半球/一球,西汉姆联,1.0,18,2007-01-31 03:45,"['24', '5', '5', '14', '17', '38', '-21', '18', '21%']",21%,0%,42%,"['24', '14', '4', '6', '37', '16', '21', '3', '59%']",59%,34%,84%,0.9,0.95,利物浦
3.35,4.5,1.72,EC,148235,维冈竞技,2.0,17,半球,雷丁,3.0,8,2007-01-31 04:00,"['24', '10', '4', '10', '34', '32', '2', '8', '42%']",42%,25%,59%,"['23', '6', '4', '13', '23', '38', '-15', '17', '27%']",27%,28%,25%,0.8,1.05,雷丁
4.8,12.0,1.23,EC,148237,布莱克本,0.0,11,球半,切尔西,3.0,2,2007-02-01 03:45,"['24', '15', '6', '3', '41', '19', '22', '2', '63%']",63%,59%,67%,"['24', '9', '4', '11', '28', '33', '-5', '11', '38%']",38%,34%,42%,1.0,0.85,切尔西
3.55,6.0,1.53,EC,148233,查尔顿,1.0,19,一球,博尔顿,1.0,5,2007-02-01 04:00,"['24', '12', '4', '8', '28', '26', '2', '5', '50%']",50%,42%,59%,"['24', '5', '4', '15', '19', '43', '-24', '19', '21%']",21%,9%,34%,1.05,0.8,平
6.5,21.0,1.11,EC,148239,沃特福德,0.0,20,两球,曼彻斯特联,4.0,1,2007-02-01 04:00,"['24', '18', '3', '3', '53', '18', '35', '1', '75%']",75%,67%,84%,"['23', '2', '9', '12', '14', '32', '-18', '20', '9%']",9%,0%,19%,1.05,0.8,曼彻斯特联
3.2,3.3,2.05,EC,148240,阿斯顿维拉,1.0,14,平手/半球,纽卡斯尔联,3.0,12,2007-02-01 04:00,"['24', '8', '6', '10', '28', '32', '-4', '12', '34%']",34%,25%,42%,"['24', '6', '11', '7', '26', '28', '-2', '14', '25%']",25%,9%,42%,0.82,1.03,纽卡斯尔联
3.2,30.0,2.15,EC,148238,托特纳姆热刺,2.0,11,平手/半球,埃弗顿,1.0,8,2007-02-22 04:00,"['26', '10', '9', '7', '32', '23', '9', '8', '39%']",39%,24%,54%,"['26', '9', '6', '11', '30', '38', '-8', '11', '35%']",35%,8%,62%,1.0,0.85,托特纳姆热刺
3.9,7.7,1.4,EC,148232,曼彻斯特城,1.0,12,一球/球半,阿森纳,3.0,4,2007-04-18 02:45,"['33', '17', '8', '8', '54', '30', '24', '4', '52%']",52%,42%,63%,"['33', '11', '8', '14', '26', '35', '-9', '12', '34%']",34%,38%,30%,1.05,0.8,阿森纳
3.1,2.5,2.63,EC,148225,切尔西,0.0,2,平手,利物浦,2.0,3,2007-01-20 20:45,"['23', '13', '4', '6', '35', '16', '19', '3', '57%']",57%,34%,82%,"['23', '15', '6', '2', '41', '17', '24', '2', '66%']",66%,64%,67%,0.95,0.9,利物浦
3.5,5.4,1.58,EC,148223,沃特福德,0.0,20,半球/一球,阿斯顿维拉,2.0,15,2007-01-20 23:00,"['23', '5', '11', '7', '24', '28', '-4', '15', '22%']",22%,9%,37%,"['21', '1', '9', '11', '12', '29', '-17', '20', '5%']",5%,0%,10%,0.82,1.03,阿斯顿维拉
3.15,2.5,2.6,EC,148224,托特纳姆热刺,1.0,8,平手,富勒姆,1.0,13,2007-01-20 23:00,"['23', '6', '10', '7', '25', '35', '-10', '13', '27%']",27%,9%,46%,"['23', '9', '5', '9', '28', '31', '-3', '8', '40%']",40%,10%,67%,1.0,0.85,平
3.15,2.7,2.4,EC,148227,博尔顿,1.0,5,平手,米德尔斯堡,5.0,14,2007-01-20 23:00,"['23', '7', '6', '10', '24', '28', '-4', '14', '31%']",31%,9%,55%,"['23', '12', '4', '7', '27', '21', '6', '5', '53%']",53%,46%,59%,0.75,1.1,米德尔斯堡
3.3,4.6,1.72,EC,148228,西汉姆联,2.0,18,半球/一球,纽卡斯尔联,2.0,11,2007-01-20 23:00,"['23', '8', '5', '10', '26', '30', '-4', '11', '35%']",35%,25%,46%,"['23', '5', '4', '14', '15', '36', '-21', '18', '22%']",22%,0%,42%,1.05,0.8,平
3.6,5.5,1.55,EC,148229,查尔顿,1.0,19,一球,朴茨茅斯,0.0,6,2007-01-20 23:00,"['23', '10', '7', '6', '34', '23', '11', '6', '44%']",44%,25%,64%,"['23', '4', '4', '15', '18', '43', '-25', '19', '18%']",18%,0%,34%,1.03,0.82,查尔顿
3.2,4.25,1.8,EC,148230,谢菲尔德联,1.0,16,半球,雷丁,3.0,9,2007-01-20 23:00,"['23', '9', '4', '10', '31', '31', '0', '9', '40%']",40%,25%,55%,"['23', '6', '6', '11', '18', '30', '-12', '16', '27%']",27%,28%,25%,0.8,1.05,雷丁
3.15,3.12,2.15,EC,148226,布莱克本,3.0,15,平手/半球,曼彻斯特城,0.0,12,2007-01-21 01:15,"['23', '8', '6', '9', '19', '25', '-6', '12', '35%']",35%,25%,46%,"['22', '8', '4', '10', '24', '31', '-7', '15', '37%']",37%,30%,42%,1.0,0.85,布莱克本
3.2,2.55,2.5,EC,148231,埃弗顿,2.0,9,平手,维冈竞技,0.0,17,2007-01-21 21:30,"['22', '6', '4', '12', '23', '36', '-13', '17', '28%']",28%,28%,28%,"['23', '8', '8', '7', '29', '23', '6', '9', '35%']",35%,19%,50%,0.9,0.95,埃弗顿
3.1,2.75,2.4,EC,148222,曼彻斯特联,1.0,1,平手,阿森纳,2.0,4,2007-01-21 23:59,"['23', '12', '6', '5', '43', '19', '24', '4', '53%']",53%,50%,55%,"['23', '18', '3', '2', '52', '16', '36', '1', '79%']",79%,73%,84%,0.85,1.0,阿森纳
